"","year","sex","db_bar.EDAT1899_1A7","monthly_income"
"1293",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1294",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1295",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1296",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1297",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1298",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1299",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1300",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1301",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1302",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1303",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1304",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1305",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1306",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1307",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1308",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1309",2021,"DONA","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"1310",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1311",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1312",2021,"DONA","DE 18 A 24 ANYS","DE 5.001 A 7.000 EUROS"
"1313",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1314",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1315",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1316",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1317",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1318",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1319",2021,"HOME","DE 55 A 64 ANYS","NO CONTESTA"
"1320",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1321",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1322",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1323",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1324",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1325",2021,"HOME","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"1326",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1327",2021,"HOME","DE 45 A 54 ANYS","DE 7.001 A 9.000 EUROS"
"1328",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1329",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1330",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1331",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1332",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1333",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1334",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1335",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1336",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1337",2021,"HOME","DE 55 A 64 ANYS","DE 7.001 A 9.000 EUROS"
"1338",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1339",2021,"DONA","DE 65 A 74 ANYS","DE 3.001 A 5.000 EUROS"
"1340",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1341",2021,"DONA","DE 25 A 34 ANYS","MÉS DE 9.000 EUROS"
"1342",2021,"DONA","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1343",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1344",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1345",2021,"HOME","DE 75 ANYS I MÉS","DE 1.001 A 1.500 EUROS"
"1346",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1347",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1348",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1349",2021,"HOME","DE 25 A 34 ANYS","NO CONTESTA"
"1350",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1351",2021,"DONA","DE 35 A 44 ANYS","DE 7.001 A 9.000 EUROS"
"1352",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1353",2021,"HOME","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1354",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1355",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1356",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1357",2021,"HOME","DE 55 A 64 ANYS","MÉS DE 9.000 EUROS"
"1358",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1359",2021,"DONA","DE 18 A 24 ANYS","DE 1.001 A 1.500 EUROS"
"1360",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1361",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1362",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1363",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1364",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1365",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1366",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1367",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1368",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1369",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1370",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1371",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1372",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1373",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1374",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1375",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1376",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1377",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1378",2021,"DONA","DE 18 A 24 ANYS","DE 1.001 A 1.500 EUROS"
"1379",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1380",2021,"HOME","DE 65 A 74 ANYS","DE 3.001 A 5.000 EUROS"
"1381",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1382",2021,"DONA","DE 25 A 34 ANYS","DE 7.001 A 9.000 EUROS"
"1383",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1384",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1385",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1386",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1387",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1388",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1389",2021,"HOME","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"1390",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1391",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1392",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1393",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1394",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1395",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1396",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1397",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1398",2021,"HOME","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"1399",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1400",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1401",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1402",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1403",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1404",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1405",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1406",2021,"DONA","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"1407",2021,"HOME","DE 45 A 54 ANYS","MÉS DE 9.000 EUROS"
"1408",2021,"DONA","DE 25 A 34 ANYS","MÉS DE 9.000 EUROS"
"1409",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1410",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1411",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1412",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1413",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1414",2021,"HOME","DE 18 A 24 ANYS","DE 2.501 A 3.000 EUROS"
"1415",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1416",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1417",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1418",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1419",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1420",2021,"HOME","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1421",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1422",2021,"DONA","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1423",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1424",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1425",2021,"HOME","DE 35 A 44 ANYS","NO CONTESTA"
"1426",2021,"DONA","DE 18 A 24 ANYS","NO HO SAP"
"1427",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1428",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1429",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1430",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1431",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1432",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1433",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1434",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1435",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1436",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1437",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1438",2021,"HOME","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1439",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1440",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1441",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1442",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1443",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1444",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1445",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1446",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1447",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1448",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1449",2021,"DONA","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1450",2021,"HOME","DE 18 A 24 ANYS","DE 2.001 A 2.500 EUROS"
"1451",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1452",2021,"HOME","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1453",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1454",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1455",2021,"HOME","DE 45 A 54 ANYS","DE 5.001 A 7.000 EUROS"
"1456",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1457",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1458",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1459",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1460",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1461",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1462",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1463",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1464",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1465",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1466",2021,"HOME","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1467",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1468",2021,"HOME","DE 25 A 34 ANYS","DE 7.001 A 9.000 EUROS"
"1469",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1470",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1471",2021,"DONA","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1472",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1473",2021,"DONA","DE 18 A 24 ANYS","DE 2.001 A 2.500 EUROS"
"1474",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1475",2021,"HOME","DE 25 A 34 ANYS","MENYS DE 500 EUROS"
"1476",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1477",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1478",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"1479",2021,"DONA","DE 25 A 34 ANYS","DE 7.001 A 9.000 EUROS"
"1480",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1481",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1482",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1483",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1484",2021,"DONA","DE 25 A 34 ANYS","DE 2.001 A 2.500 EUROS"
"1485",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1486",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1487",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1488",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1489",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1490",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1491",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1492",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1493",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1494",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1495",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1496",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1497",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1498",2021,"HOME","DE 55 A 64 ANYS","NO CONTESTA"
"1499",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1500",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1501",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1502",2021,"HOME","DE 55 A 64 ANYS","DE 1.001 A 1.500 EUROS"
"1503",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1504",2021,"HOME","DE 55 A 64 ANYS","NO CONTESTA"
"1505",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"1506",2021,"HOME","DE 35 A 44 ANYS","NO HO SAP"
"1507",2021,"HOME","DE 45 A 54 ANYS","NO CONTESTA"
"1508",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1509",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1510",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1511",2021,"HOME","DE 65 A 74 ANYS","DE 3.001 A 5.000 EUROS"
"1512",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1513",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1514",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1515",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1516",2021,"HOME","DE 55 A 64 ANYS","DE 1.501 A 2.000 EUROS"
"1517",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1518",2021,"DONA","DE 25 A 34 ANYS","NO CONTESTA"
"1519",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1520",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1521",2021,"HOME","DE 35 A 44 ANYS","DE 1.001 A 1.500 EUROS"
"1522",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1523",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1524",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1525",2021,"HOME","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1526",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1527",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1528",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1529",2021,"HOME","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"1530",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1531",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1532",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1533",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1534",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1535",2021,"HOME","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1536",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1537",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1538",2021,"DONA","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"1539",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1540",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1541",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1542",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1543",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1544",2021,"DONA","DE 35 A 44 ANYS","DE 5.001 A 7.000 EUROS"
"1545",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1546",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1547",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1548",2021,"DONA","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1549",2021,"HOME","DE 45 A 54 ANYS","DE 7.001 A 9.000 EUROS"
"1550",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1551",2021,"HOME","DE 25 A 34 ANYS","NO CONTESTA"
"1552",2021,"DONA","DE 55 A 64 ANYS","NO HO SAP"
"1553",2021,"DONA","DE 55 A 64 ANYS","NO CONTESTA"
"1554",2021,"HOME","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1555",2021,"DONA","DE 18 A 24 ANYS","DE 500 A 1.000 EUROS"
"1556",2021,"DONA","DE 25 A 34 ANYS","DE 500 A 1.000 EUROS"
"1557",2021,"DONA","DE 35 A 44 ANYS","DE 500 A 1.000 EUROS"
"1558",2021,"HOME","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1559",2021,"HOME","DE 65 A 74 ANYS","DE 1.501 A 2.000 EUROS"
"1560",2021,"HOME","DE 25 A 34 ANYS","NO HO SAP"
"1561",2021,"DONA","DE 25 A 34 ANYS","DE 1.001 A 1.500 EUROS"
"1562",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1563",2021,"HOME","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1564",2021,"HOME","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1565",2021,"HOME","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1566",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1567",2021,"DONA","DE 25 A 34 ANYS","DE 1.501 A 2.000 EUROS"
"1568",2021,"HOME","DE 55 A 64 ANYS","DE 2.001 A 2.500 EUROS"
"1569",2021,"DONA","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1570",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1571",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1572",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1573",2021,"HOME","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1574",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1575",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1576",2021,"DONA","DE 45 A 54 ANYS","DE 500 A 1.000 EUROS"
"1577",2021,"DONA","DE 65 A 74 ANYS","NO CONTESTA"
"1578",2021,"HOME","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1579",2021,"DONA","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1580",2021,"HOME","DE 45 A 54 ANYS","DE 7.001 A 9.000 EUROS"
"1581",2021,"DONA","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1582",2021,"DONA","DE 65 A 74 ANYS","NO CONTESTA"
"1583",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1584",2021,"DONA","DE 25 A 34 ANYS","DE 3.001 A 5.000 EUROS"
"1585",2021,"DONA","DE 55 A 64 ANYS","DE 5.001 A 7.000 EUROS"
"1586",2021,"HOME","DE 35 A 44 ANYS","DE 3.001 A 5.000 EUROS"
"1587",2021,"DONA","DE 25 A 34 ANYS","DE 5.001 A 7.000 EUROS"
"1588",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1589",2021,"HOME","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1590",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1591",2021,"HOME","DE 45 A 54 ANYS","DE 3.001 A 5.000 EUROS"
"1592",2021,"HOME","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
"1593",2021,"DONA","DE 55 A 64 ANYS","DE 2.501 A 3.000 EUROS"
"1594",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1595",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1596",2021,"HOME","DE 35 A 44 ANYS","MÉS DE 9.000 EUROS"
"1597",2021,"DONA","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1598",2021,"HOME","DE 45 A 54 ANYS","MENYS DE 500 EUROS"
"1599",2021,"HOME","DE 55 A 64 ANYS","DE 3.001 A 5.000 EUROS"
"1600",2021,"HOME","DE 45 A 54 ANYS","DE 2.001 A 2.500 EUROS"
"1601",2021,"DONA","DE 25 A 34 ANYS","DE 2.501 A 3.000 EUROS"
"1602",2021,"DONA","DE 45 A 54 ANYS","DE 1.001 A 1.500 EUROS"
"1603",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1604",2021,"DONA","DE 55 A 64 ANYS","DE 500 A 1.000 EUROS"
"1605",2021,"DONA","DE 35 A 44 ANYS","DE 2.001 A 2.500 EUROS"
"1606",2021,"DONA","DE 45 A 54 ANYS","NO CONTESTA"
"1607",2021,"HOME","DE 45 A 54 ANYS","DE 2.501 A 3.000 EUROS"
"1608",2021,"DONA","DE 35 A 44 ANYS","DE 2.501 A 3.000 EUROS"
"1609",2021,"HOME","DE 35 A 44 ANYS","DE 1.501 A 2.000 EUROS"
"1610",2021,"DONA","DE 45 A 54 ANYS","DE 1.501 A 2.000 EUROS"
